obs_rms_mean,obs_rms_std,param_noise_stddev,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.0,0.9999999403953552,0.06181699495154319,-45.566104888916016,0.17354576289653778,-0.3602238893508911,0.8906532526016235,-45.566444396972656,0.1768760085105896,-0.01617690920829773,0.9992713332176208,-40.59889602661133,0.09433649480342865,0.9598270654678345,1215.9212410501193,419.0,-533.3729248046875,-605.5513305664062,1229.4376776218414,419.0,256,512000,416.45055241058293,45.283138275146484,0.8964821696281433,0.6060730814933777
0.0,0.9999999403953552,0.05377849649835008,-45.14503479003906,0.19607658684253693,-0.5501097440719604,0.7833316326141357,-45.169334411621094,0.18806816637516022,-0.5879122018814087,0.7646849155426025,-40.61711502075195,0.09363498538732529,0.9599903225898743,1217.8838862559242,422.0,-532.394775390625,-600.5050659179688,1234.4848129749298,422.0,257,514000,416.3680221884094,45.199886322021484,1.6228837966918945,0.7758238911628723
0.0,0.9999999403953552,0.0467853005130728,-45.355552673339844,0.044146325439214706,-0.39706069231033325,0.8663093447685242,-45.35295867919922,0.046622470021247864,-0.26735231280326843,0.9346936941146851,-40.63489532470703,0.09251236915588379,0.9601157307624817,1217.8037825059102,423.0,-531.7643432617188,-598.3433227539062,1239.4702816009521,423.0,258,516000,416.3068753318656,45.217769622802734,1.6854156255722046,0.6757525205612183
0.0,0.9999999403953552,0.03834263432855744,-45.41853713989258,0.05836416035890579,-0.5886465311050415,0.7661492228507996,-45.41827392578125,0.060314640402793884,-0.6592131853103638,0.6991962194442749,-40.6511344909668,0.09162577986717224,0.9602731466293335,1209.8551401869158,428.0,-529.170654296875,-591.1261596679688,1244.5168507099152,428.0,259,518000,416.2257824829893,45.223934173583984,2.162874698638916,0.4418800175189972
0.0,0.9999999403953552,0.03758713295613904,-45.095542907714844,0.06261923164129257,-0.010265737771987915,0.9963483214378357,-45.09300994873047,0.06623420119285583,-0.6477179527282715,0.7141252756118774,-40.668575286865234,0.08844392001628876,0.9605620503425598,1208.4685314685314,429.0,-528.7462768554688,-586.6726684570312,1249.5416224002838,429.0,260,520000,416.15260402539906,45.066368103027344,0.581403374671936,0.02393169142305851
0.0,0.9999999403953552,0.03758713295613904,-45.00261688232422,0.12344174832105637,-0.9999029636383057,0.0006393023068085313,-44.98723602294922,0.1355433166027069,-0.9993783831596375,0.004072726238518953,-40.68303680419922,0.08497397601604462,0.9609248042106628,1213.5325581395348,430.0,-532.516845703125,-586.7181396484375,1254.5978405475616,430.0,261,522000,416.0695827215646,44.748504638671875,1.8105483055114746,0.16876459121704102
0.0,0.9999999403953552,0.03402714112950338,-44.906883239746094,0.18813417851924896,-0.00019806623458862305,0.9998037815093994,-44.800411224365234,0.22763566672801971,-0.7371507883071899,0.6321178078651428,-40.69859313964844,0.08125034719705582,0.9613416790962219,1212.8515081206497,431.0,-532.1055908203125,-584.4133911132812,1259.6564116477966,431.0,262,524000,415.98645087237634,44.555335998535156,1.5404613018035889,0.2818916440010071
0.0,0.9999999403953552,0.03911332127856144,-44.61777877807617,0.15506795048713684,-0.0034227371215820312,0.9972051978111267,-44.59721374511719,0.16436509788036346,-0.7371507883071899,0.6321178078651428,-40.71407699584961,0.07718537002801895,0.9617988467216492,1212.8515081206497,431.0,-532.1055908203125,-584.4133911132812,1264.6985447406769,431.0,263,526000,415.9093897809892,44.59675216674805,1.7557601928710938,0.16849692165851593
0.0,0.9999999403953552,0.04151957869412384,-44.639129638671875,0.07892381399869919,-3.635883331298828e-06,0.9999963045120239,-44.5946044921875,0.09997609257698059,-7.033348083496094e-05,0.9999297261238098,-40.7287712097168,0.07573854178190231,0.9620347023010254,1213.4666666666667,435.0,-531.6318969726562,-585.09326171875,1269.7459654808044,435.0,264,528000,415.8312090403583,44.5796012878418,1.5997188091278076,0.0113776084035635
0.0,0.9999999403953552,0.046785300513072794,-44.923606872558594,0.13897182047367096,-0.4442368149757385,0.8592631816864014,-44.928741455078125,0.13347934186458588,-0.9998750686645508,0.0012676120968535542,-40.74309539794922,0.07464144378900528,0.962252676486969,1211.837528604119,437.0,-531.5350341796875,-577.00146484375,1274.8136658668518,437.0,265,530000,415.7470336181319,44.59486770629883,2.3371706008911133,0.15542954206466675
0.0,0.9999999403953552,0.042354122225875736,-44.543357849121094,0.13234449923038483,-0.9990477561950684,0.007254438474774361,-44.516273498535156,0.14075995981693268,-0.9998750686645508,0.0012676120968535542,-40.75847625732422,0.07060197740793228,0.962690532207489,1211.837528604119,437.0,-531.5350341796875,-577.00146484375,1279.8432371616364,437.0,266,532000,415.6759082306356,44.596195220947266,0.8512245416641235,0.18818242847919464
0.0,0.9999999403953552,0.046785300513072794,-44.76012420654297,0.07076578587293625,-0.012947618961334229,0.9976782202720642,-44.74220275878906,0.08129012584686279,-0.9998750686645508,0.0012676120968535542,-40.773712158203125,0.0665956363081932,0.9631061553955078,1211.837528604119,437.0,-531.5350341796875,-577.00146484375,1284.8736815452576,437.0,267,534000,415.6050572674063,44.718017578125,0.5857694149017334,0.26234760880470276
0.0,0.9999999403953552,0.05708695770202392,-44.4653205871582,0.15313386917114258,0.0,1.0,-44.43270492553711,0.17269359529018402,-0.9998750686645508,0.0012676120968535542,-40.788360595703125,0.06268851459026337,0.9634642601013184,1211.837528604119,437.0,-531.5350341796875,-577.00146484375,1289.8651804924011,437.0,268,536000,415.5473053357282,44.25859451293945,2.335475206375122,0.07993891090154648
0.0,0.9999999403953552,0.06965693719894048,-43.96393585205078,0.1864311248064041,0.0,1.0,-43.964080810546875,0.185220867395401,0.0,1.0,-40.801753997802734,0.06094810739159584,0.9637066721916199,1225.5958904109589,438.0,-535.56005859375,-586.53076171875,1294.9345953464508,438.0,269,538000,415.46499872146967,43.999488830566406,1.8949366807937622,0.0
0.0,0.9999999403953552,0.08331996959457723,-44.073917388916016,0.023979874327778816,-5.960464477539063e-08,0.9999999403953552,-44.07199478149414,0.023856954649090767,0.0,1.0,-40.81315994262695,0.06072237342596054,0.963850736618042,1226.3386363636364,440.0,-536.7412109375,-580.0787353515625,1300.0683386325836,440.0,270,540000,415.36278051965627,44.01822280883789,1.2938250303268433,0.0005542926373891532
0.0,0.9999999403953552,0.08670309447319514,-44.174781799316406,0.1947665512561798,-0.9999837279319763,7.29590974515304e-05,-44.15977478027344,0.20684859156608582,-0.9872007369995117,0.12374282628297806,-40.824928283691406,0.05901184305548668,0.9640232920646667,1226.5850340136055,441.0,-536.5662841796875,-580.9229125976562,1305.2048892974854,441.0,271,542000,415.2604732362952,43.88224792480469,1.0275408029556274,0.007434179075062275
0.0,0.9999999403953552,0.09577415649670928,-43.75674057006836,0.18955223262310028,-0.9999940395355225,2.3140268240240403e-05,-43.669410705566406,0.22477155923843384,-0.9771863222122192,0.13889725506305695,-40.836524963378906,0.05527461692690849,0.964349091053009,1227.4176072234764,443.0,-536.653076171875,-578.2254028320312,1310.2773411273956,443.0,272,544000,415.1792776420362,43.799564361572266,1.2259565591812134,0.007035363931208849
0.0,0.9999999403953552,0.1037096875883348,-44.24251937866211,0.10380975157022476,-0.2454511821269989,0.9390121102333069,-44.19684600830078,0.13083037734031677,-0.9771863222122192,0.13889725506305695,-40.84852600097656,0.051409848034381866,0.964689314365387,1227.4176072234764,443.0,-536.653076171875,-578.2254028320312,1315.4143290519714,443.0,273,546000,415.0783429533614,44.015357971191406,1.5017025470733643,0.7526732087135315
0.0,0.9999999403953552,0.11230273064362163,-44.186946868896484,0.05050157755613327,-2.682209014892578e-07,0.9999997615814209,-44.16934585571289,0.06778474897146225,-0.9771863222122192,0.13889725506305695,-40.860931396484375,0.047574233263731,0.9650106430053711,1227.4176072234764,443.0,-536.653076171875,-578.2254028320312,1320.4029142856598,443.0,274,548000,415.02483376179833,44.14374542236328,1.5329936742782593,0.005734432954341173
0.0,0.9999999403953552,0.12908909295101362,-44.364646911621094,0.021800866350531578,-2.384185791015625e-07,0.9999997615814209,-44.364253997802734,0.022740188986063004,-0.9771863222122192,0.13889725506305695,-40.87340545654297,0.04377178102731705,0.9653087854385376,1227.4176072234764,443.0,-536.653076171875,-578.2254028320312,1325.4364261627197,443.0,275,550000,414.9576616000428,44.339473724365234,0.6834360361099243,0.24596521258354187
0.0,0.9999999403953552,0.13168378371932898,-44.55896759033203,0.005335732828825712,-0.8525486588478088,0.4729706048965454,-44.557395935058594,0.006343830842524767,-0.9999979734420776,1.035154036799213e-05,-40.886207580566406,0.04192870855331421,0.9655025601387024,1235.8946188340808,446.0,-542.4638671875,-606.7413940429688,1330.474303483963,446.0,276,552000,414.88963639097716,44.468788146972656,0.8631439805030823,0.5644526481628418
0.0,0.9999999403953552,0.11686267184170256,-44.25054931640625,0.14220963418483734,-0.9618890285491943,0.22697903215885162,-44.24432373046875,0.14680200815200806,-0.9811926484107971,0.09321671724319458,-40.89906311035156,0.03821078687906265,0.9657734632492065,1236.294642857143,448.0,-543.2491455078125,-584.6104125976562,1335.6208319664001,448.0,277,554000,414.7883791123264,44.3597412109375,1.1180615425109863,0.29680734872817993
0.0,0.9999999403953552,0.11456001552955844,-44.42988586425781,0.017756463959813118,-0.005810827016830444,0.995012104511261,-44.423118591308594,0.023260517045855522,-0.9811926484107971,0.09321671724319458,-40.91211700439453,0.03497256711125374,0.9659438729286194,1236.294642857143,448.0,-543.2491455078125,-584.6104125976562,1340.657279253006,448.0,278,556000,414.7219491545183,44.390289306640625,1.9567620754241943,0.3482094407081604
0.0,0.9999999403953552,0.0938870272490043,-44.52201461791992,0.09781154245138168,-0.8984510898590088,0.4160118103027344,-44.48994445800781,0.13787716627120972,-0.9156849384307861,0.38785356283187866,-40.925601959228516,0.03249967098236084,0.966132640838623,1237.6044444444444,450.0,-545.0255126953125,-588.4901733398438,1345.7075912952423,450.0,279,558000,414.6517442640905,44.60295104980469,1.8453842401504517,0.33183807134628296
0.0,0.9999999403953552,0.08844582667210636,-44.68914031982422,0.09628888219594955,-5.2034854888916016e-05,0.9999481439590454,-44.6837158203125,0.10004182159900665,-1.7881393432617188e-07,0.9999998211860657,-40.93889236450195,0.031317029148340225,0.9661806225776672,1232.2577092511012,454.0,-541.416259765625,-586.0573120117188,1350.7731983661652,454.0,280,560000,414.57736996658724,44.62372589111328,2.135951042175293,0.00010833245323738083
0.0,0.9999999403953552,0.09966297130484324,-44.9422607421875,0.2825770676136017,-0.8864714503288269,0.44443395733833313,-44.85697937011719,0.37922802567481995,-2.682209014892578e-06,0.9999973177909851,-40.95249557495117,0.03120558150112629,0.9663048386573792,1231.6140350877192,456.0,-541.0679321289062,-585.3511962890625,1355.849719285965,456.0,281,562000,414.5002148880981,44.722137451171875,1.7476072311401367,0.05036729946732521
0.0,0.9999999403953552,0.10792071678026845,-44.74324417114258,0.02795884571969509,-0.9999723434448242,0.00023341622727457434,-44.738956451416016,0.0381687730550766,-2.682209014892578e-06,0.9999973177909851,-40.96621322631836,0.031094923615455627,0.966428279876709,1231.6140350877192,456.0,-541.0679321289062,-585.3511962890625,1360.9214601516724,456.0,282,564000,414.4250910240942,44.721317291259766,0.6824449300765991,3.717981599038467e-06
0.0,0.9999999403953552,0.12908909295101362,-44.77734375,0.05294114351272583,-0.9999948143959045,4.221551716909744e-05,-44.798194885253906,0.04652264714241028,-2.682209014892578e-06,0.9999973177909851,-40.98019790649414,0.030985064804553986,0.9665508270263672,1231.6140350877192,456.0,-541.0679321289062,-585.3511962890625,1365.9924573898315,456.0,283,566000,414.3507505755378,44.820491790771484,2.565464973449707,0.016078783199191093
0.0,0.9999999403953552,0.14546082105423455,-44.89710998535156,0.08483734726905823,-0.9999977350234985,1.7629317881073803e-05,-44.852012634277344,0.10237686336040497,-0.9993857145309448,0.005656963214278221,-40.99411392211914,0.02834584191441536,0.9667420983314514,1239.7286652078774,457.0,-544.1057739257812,-589.66748046875,1371.040769815445,457.0,284,568000,414.2838145334352,44.82316970825195,0.48911502957344055,0.0004615095676854253
0.0,0.9999999403953552,0.16390889406745895,-44.96290588378906,0.02954007126390934,-0.999998927116394,8.308035830850713e-06,-44.9660758972168,0.02778054028749466,-0.9993857145309448,0.005656963214278221,-41.0076789855957,0.024737674742937088,0.9669584631919861,1239.7286652078774,457.0,-544.1057739257812,-589.66748046875,1376.114019870758,457.0,285,570000,414.20986325939276,44.80854034423828,0.5065204501152039,0.6849073767662048
0.0,0.9999999403953552,0.17748984505303056,-44.89774703979492,0.037819623947143555,-4.500150680541992e-06,0.9999954104423523,-44.8902587890625,0.04201378673315048,-0.7304831743240356,0.6624491810798645,-41.02113723754883,0.0213076863437891,0.9671326875686646,1245.7538126361655,459.0,-546.4437866210938,-548.2882690429688,1381.1730523109436,459.0,286,572000,414.1407183140043,44.773677825927734,1.3324977159500122,0.04782920703291893
0.0,0.9999999403953552,0.19219606889656307,-44.92213439941406,0.05339175462722778,-1.7642974853515625e-05,0.9999823570251465,-44.917945861816406,0.052407942712306976,-0.22499683499336243,0.9311573505401611,-41.0345344543457,0.018666787073016167,0.9671804904937744,1247.2760869565218,460.0,-546.721923828125,-551.4821166992188,1386.261295080185,460.0,287,574000,414.063353018017,44.68181610107422,1.7716962099075317,0.5177529454231262
0.0,0.9999999403953552,0.2123040301201998,-44.71257781982422,0.050934575498104095,-5.960464477539063e-08,0.9999999403953552,-44.68394470214844,0.0632309764623642,-0.22499683499336243,0.9311573505401611,-41.047481536865234,0.018601194024086,0.9672960638999939,1247.2760869565218,460.0,-546.721923828125,-551.4821166992188,1391.3507978916168,460.0,288,576000,413.9861786638147,44.664634704589844,1.8262118101119995,0.00011876739154104143
0.0,0.9999999403953552,0.21657134112561582,-44.68128204345703,0.0355537123978138,-2.9802322387695312e-08,0.9999999403953552,-44.67754364013672,0.03695407882332802,0.009884148836135864,0.9957647919654846,-41.05952072143555,0.018536824733018875,0.9674118757247925,1247.8920086393089,463.0,-547.4071044921875,-553.331298828125,1396.4158790111542,463.0,289,578000,413.91680565054867,44.645652770996094,0.8267860412597656,0.034421294927597046
0.0,0.9999999403953552,0.22989484264752427,-44.932064056396484,0.023400526493787766,-2.9802322387695312e-08,0.9999999403953552,-44.93602752685547,0.02164584770798683,-1.2516975402832031e-06,0.9999986886978149,-41.072078704833984,0.01849048212170601,0.9675247669219971,1243.2961373390558,466.0,-545.93017578125,-544.9085693359375,1401.5160355567932,466.0,290,580000,413.83757679916806,44.81730651855469,1.88789701461792,0.08516456931829453
0.0,0.9999999403953552,0.23451572898473952,-45.04235076904297,0.015024824067950249,-0.9999998807907104,8.709375265425479e-07,-45.044830322265625,0.01475033164024353,5.960464477539063e-08,0.9999998807907104,-41.085479736328125,0.018426906317472458,0.9676387906074524,1244.9207708779443,467.0,-547.714599609375,-554.754638671875,1406.5742406845093,467.0,291,582000,413.77126294931276,44.9267578125,1.5931036472320557,0.570157527923584
0.0,0.9999999403953552,0.2040199999999998,-45.04291534423828,0.08945240080356598,-5.8650970458984375e-05,0.9999412298202515,-44.998016357421875,0.11838461458683014,5.960464477539063e-08,0.9999998807907104,-41.09892654418945,0.01836380735039711,0.9677519202232361,1244.9207708779443,467.0,-547.714599609375,-554.754638671875,1411.6488382816315,467.0,292,584000,413.7006202696204,44.990726470947266,1.612615942955017,0.26497000455856323
0.0,0.9999999403953552,0.170564252441263,-44.78128433227539,0.2719987630844116,-0.6343716382980347,0.7339338064193726,-44.755455017089844,0.2929094433784485,-0.0030097365379333496,0.9963988065719604,-41.112342834472656,0.017907362431287766,0.9678274393081665,1247.680170575693,469.0,-550.075439453125,-570.0006713867188,1416.7110359668732,469.0,293,586000,413.6341040077155,44.94529342651367,0.8698297142982483,0.7680344581604004
0.0,0.9999999403953552,0.1606792413169875,-45.06554412841797,0.03416125848889351,-5.048513412475586e-05,0.9999496340751648,-45.061866760253906,0.0373942069709301,-0.0030097365379333496,0.9963988065719604,-41.125648498535156,0.0178835429251194,0.9679142236709595,1247.680170575693,469.0,-550.075439453125,-570.0006713867188,1421.857994556427,469.0,294,588000,413.5434074648479,44.92743682861328,2.2764365673065186,4.857184165985018e-08
0.0,0.9999999403953552,0.1425946682229532,-45.21327209472656,0.07506615668535233,-0.8998818397521973,0.4141983091831207,-45.207557678222656,0.07783223688602448,0.0007489025592803955,0.9992648959159851,-41.13850021362305,0.017803503200411797,0.9679704904556274,1251.1571125265393,471.0,-553.074951171875,-582.6461181640625,1426.983551979065,471.0,295,590000,413.4595659366477,44.87324523925781,0.9834135174751282,0.8165360689163208
0.0,0.9999999403953552,0.12654552784140144,-45.025367736816406,0.06904906034469604,-0.9995163083076477,0.002878395840525627,-45.01124954223633,0.07429446280002594,-0.9999982118606567,1.131112003349699e-05,-41.15150833129883,0.017360586673021317,0.9680564403533936,1253.5063559322034,472.0,-553.2848510742188,-588.1563110351562,1432.046676158905,472.0,296,592000,413.39434660599676,44.8306999206543,1.106109857559204,0.18357953429222107
0.0,0.9999999403953552,0.11008992318755184,-44.899208068847656,0.013867756351828575,-0.24264487624168396,0.9523045420646667,-44.90032196044922,0.0127223189920187,-0.9600751996040344,0.23908516764640808,-41.16411209106445,0.015114803798496723,0.968017041683197,1251.1518987341772,474.0,-551.9718627929688,-587.5137329101562,1437.2051630020142,474.0,297,594000,413.3021612302457,44.899288177490234,1.2912803888320923,0.3955283761024475
0.0,0.9999999403953552,0.0938870272490043,-45.16831588745117,0.055083926767110825,0.9359942674636841,0.287556529045105,-45.16321563720703,0.05723962560296059,-0.03854206204414368,0.9935268759727478,-41.1771125793457,0.013999498449265957,0.9680545926094055,1252.6884210526316,475.0,-552.4533081054688,-592.3446655273438,1442.3141915798187,475.0,298,596000,413.2248046087515,45.09130859375,1.27937650680542,0.49518805742263794
0.0,0.9999999403953552,0.08331996959457723,-45.2158088684082,0.13743634521961212,0.06660786271095276,0.9929379820823669,-45.20094299316406,0.15533630549907684,0.2044520378112793,0.9455453157424927,-41.18907165527344,0.01600698195397854,0.9680511355400085,1248.1649269311065,479.0,-550.6795654296875,-595.067138671875,1447.5486319065094,479.0,299,598000,413.1122000456715,45.217525482177734,0.6433547139167786,0.31540024280548096
0.0,0.9999999403953552,0.0938870272490043,-45.05183029174805,0.08341453969478607,0.0,1.0,-45.046661376953125,0.08756861835718155,0.2044520378112793,0.9455453157424927,-41.2017822265625,0.016242483630776405,0.9680947661399841,1248.1649269311065,479.0,-550.6795654296875,-595.067138671875,1452.7282900810242,479.0,300,600000,413.01598110031694,44.82552719116211,0.8016877770423889,0.17153088748455048
0.0,0.9999999403953552,0.08167823703026882,-45.028751373291016,0.042602311819791794,-0.9996722936630249,0.0015998374437913299,-45.03704833984375,0.0410863533616066,-0.06309282779693604,0.985149085521698,-41.213890075683594,0.0160476416349411,0.9681813716888428,1248.1247401247401,481.0,-551.5513305664062,-601.754638671875,1457.8701322078705,481.0,301,602000,412.9311566924699,45.05842208862305,0.49765896797180176,0.21311967074871063
0.0,0.9999999403953552,0.06693894750505572,-45.277252197265625,0.06566190719604492,-0.5182291865348816,0.7838965058326721,-45.2724609375,0.08014572411775589,-0.998494029045105,0.009694982320070267,-41.226112365722656,0.014085069298744202,0.9682909250259399,1249.7080745341616,483.0,-552.79931640625,-613.8263549804688,1463.024867773056,483.0,302,604000,412.84329016182676,45.268798828125,0.9905834197998047,0.6976844072341919
0.0,0.9999999403953552,0.055962119107954046,-45.3313102722168,0.04015606269240379,-0.22420209646224976,0.9531986713409424,-45.32764434814453,0.04047049954533577,-0.998494029045105,0.009694982320070267,-41.23976516723633,0.01196583267301321,0.9683886766433716,1249.7080745341616,483.0,-552.79931640625,-613.8263549804688,1468.1571307182312,483.0,303,606000,412.7623585518678,45.31846237182617,1.2254271507263184,0.7584808468818665
0.0,0.9999999403953552,0.055962119107954046,-45.45491409301758,0.18954433500766754,-9.387731552124023e-06,0.9999905228614807,-45.43936538696289,0.1897985190153122,-0.16754150390625,0.9800127744674683,-41.25340270996094,0.011753269471228123,0.9684837460517883,1252.6652892561983,484.0,-554.6594848632812,-627.3377075195312,1473.2778198719025,484.0,304,608000,412.68523275051,45.242740631103516,1.129321575164795,1.1051942237827461e-05
0.0,0.9999999403953552,0.06561998579066339,-45.080894470214844,0.30060628056526184,-5.245208740234375e-06,0.9999945163726807,-45.07292556762695,0.3029296100139618,-0.16754150390625,0.9800127744674683,-41.26655960083008,0.011227807961404324,0.9685637354850769,1252.6652892561983,484.0,-554.6594848632812,-627.3377075195312,1478.4045848846436,484.0,305,610000,412.6069455118721,45.118492126464844,0.7811154127120972,0.12277542054653168
0.0,0.9999999403953552,0.07694459401832845,-44.926231384277344,0.22158324718475342,-5.960464477539063e-08,0.9999998807907104,-44.94876480102539,0.19493235647678375,-0.16754150390625,0.9800127744674683,-41.27937316894531,0.010925673879683018,0.968659520149231,1252.6652892561983,484.0,-554.6594848632812,-627.3377075195312,1483.5433521270752,484.0,306,612000,412.5258618984922,45.145118713378906,1.1059738397598267,0.0011161166476085782
0.0,0.9999999403953552,0.07542848153938678,-45.32653045654297,0.010459662415087223,0.23892587423324585,0.958134114742279,-45.32476043701172,0.012155030854046345,0.9338501691818237,0.3231540322303772,-41.2922477722168,0.011865628883242607,0.9687256813049316,1262.3868312757202,486.0,-561.6167602539062,-664.1842041015625,1488.707721233368,486.0,307,614000,412.4382450917309,45.2750358581543,0.6893868446350098,0.682490348815918
0.0,0.9999999403953552,0.0643270128327256,-45.23844909667969,0.1548244208097458,0.9672046899795532,0.23374782502651215,-45.22625732421875,0.15992321074008942,0.6470736861228943,0.7547932267189026,-41.304988861083984,0.014387661591172218,0.9687362909317017,1257.80572597137,489.0,-559.8338623046875,-660.6317138671875,1493.831395149231,489.0,308,616000,412.3624674111651,45.167633056640625,1.4204902648925781,0.6819811463356018
0.0,0.9999999403953552,0.06181699495154319,-45.29981994628906,0.10464970022439957,0.0,1.0,-45.280879974365234,0.11670305579900742,0.9994808435440063,0.004222439602017403,-41.317108154296875,0.017186012119054794,0.9687637090682983,1254.2052845528456,492.0,-558.6064453125,-663.6838989257812,1498.919848203659,492.0,309,618000,412.2968954881916,45.1553955078125,2.0313122272491455,0.1771862506866455
0.0,0.9999999403953552,0.07248528817353564,-45.18113327026367,0.1182132288813591,0.0,1.0,-45.15221405029297,0.12439043819904327,0.0,0.9999999403953552,-41.32952117919922,0.018407991155982018,0.9688431620597839,1253.0222672064776,494.0,-558.529296875,-664.6668701171875,1504.0396838188171,494.0,310,620000,412.2231658314993,45.267425537109375,1.2192431688308716,0.05405447259545326
0.0,0.9999999403953552,0.08844582667210636,-45.337554931640625,0.17965058982372284,0.0,1.0,-45.32411193847656,0.1870356947183609,-1.4901161193847656e-07,0.9999998211860657,-41.34157180786133,0.018410921096801758,0.9689388871192932,1245.3386773547095,499.0,-555.0404663085938,-607.3663940429688,1509.183834552765,499.0,311,622000,412.1432961043642,45.157814025878906,1.646522879600525,0.004601968917995691
0.0,0.9999999403953552,0.1037096875883348,-45.229652404785156,0.18332643806934357,0.0,1.0,-45.212074279785156,0.1917015016078949,-9.626150131225586e-06,0.9999904036521912,-41.35390853881836,0.018353279680013657,0.9690397381782532,1241.8625498007968,502.0,-553.5038452148438,-612.3172607421875,1514.3458552360535,502.0,312,624000,412.05910647322503,45.01496124267578,1.2587043046951294,9.482515451963991e-05
0.0,0.9999999403953552,0.11921161154572078,-45.589927673339844,0.06702835112810135,0.0,1.0,-45.617271423339844,0.06195889785885811,-0.0488932728767395,0.9959308505058289,-41.36644744873047,0.01826454885303974,0.9691227674484253,1239.0,504.0,-551.977294921875,-598.4334106445312,1519.6719183921814,504.0,313,626000,411.93101775698426,45.583717346191406,0.7952758073806763,0.0001501732476754114
0.0,0.9999999403953552,0.12160776493778977,-45.893829345703125,0.06037817895412445,-0.9999999403953552,6.231153406588419e-07,-45.89662170410156,0.06287455558776855,-0.9999982118606567,1.132469878939446e-05,-41.37990951538086,0.018192686140537262,0.9692155718803406,1238.6134122287967,507.0,-551.6466674804688,-602.6112670898438,1525.1701560020447,507.0,314,628000,411.75733574946645,45.6678466796875,1.3930796384811401,0.22780214250087738
0.0,0.9999999403953552,0.10579425230886035,-45.77989196777344,0.14607414603233337,-0.9999319314956665,0.0005477259401232004,-45.775733947753906,0.1498306542634964,-0.9999982118606567,1.132469878939446e-05,-41.394168853759766,0.016200756654143333,0.9692574143409729,1238.6134122287967,507.0,-551.6466674804688,-602.6112670898438,1530.6466147899628,507.0,315,630000,411.59075773113665,45.794769287109375,1.5707690715789795,0.8756256103515625
0.0,0.9999999403953552,0.08670309447319514,-45.78351593017578,0.10900414735078812,-0.6035292148590088,0.7690785527229309,-45.781005859375,0.11115171760320663,-0.9999982118606567,1.132469878939446e-05,-41.40837860107422,0.013687467202544212,0.9693247675895691,1238.6134122287967,507.0,-551.6466674804688,-602.6112670898438,1536.088799238205,507.0,316,632000,411.4345474776125,45.68733215332031,1.702681303024292,0.49561938643455505
0.0,0.9999999403953552,0.08499470098342823,-45.61064147949219,0.11035357415676117,-2.9802322387695312e-08,0.9999999403953552,-45.582916259765625,0.12263744324445724,0.0,1.0,-41.422149658203125,0.0116334930062294,0.9693937301635742,1244.992141453831,509.0,-552.662841796875,-614.3231201171875,1541.5185153484344,509.0,317,634000,411.28276675722896,45.45524597167969,1.0638715028762817,9.599401806781316e-08
0.0,0.9999999403953552,0.09966297130484324,-45.282073974609375,0.0822606310248375,0.0,1.0,-45.26641082763672,0.09267774969339371,2.9802322387695312e-08,0.9999999403953552,-41.4346809387207,0.01159690972417593,0.9694916009902954,1245.6627450980393,510.0,-552.3460693359375,-614.6309204101562,1546.9726927280426,510.0,318,636000,411.12555056058034,45.265777587890625,1.107317566871643,0.03932585567235947
0.0,0.9999999403953552,0.11456001552955844,-45.120086669921875,0.021935198456048965,0.0,1.0,-45.10509490966797,0.028151698410511017,2.9802322387695312e-08,0.9999999403953552,-41.446903228759766,0.011560473591089249,0.9695888757705688,1245.6627450980393,510.0,-552.3460693359375,-614.6309204101562,1552.3243906497955,510.0,319,638000,410.99656994562605,45.29514694213867,1.4864146709442139,0.002347166184335947
0.0,0.9999999403953552,0.11921161154572078,-45.084861755371094,0.05226410925388336,0.0,1.0,-45.06694412231445,0.06071099638938904,0.0,0.9999999403953552,-41.45816421508789,0.011527130380272865,0.9696791768074036,1249.6712328767123,511.0,-554.215576171875,-626.1370849609375,1557.7329347133636,511.0,320,640000,410.8534818375433,45.22140121459961,2.157801628112793,0.32941147685050964
0.0,0.9999999403953552,0.13168378371932898,-45.41264724731445,0.07111585140228271,0.0,1.0,-45.38005828857422,0.08267240226268768,0.0,1.0,-41.46956253051758,0.011491220444440842,0.9697751998901367,1250.6218323586745,513.0,-554.2579345703125,-627.4088134765625,1563.2290122509003,513.0,321,642000,410.6883860065912,45.20509719848633,1.7151881456375122,0.022391078993678093
0.0,0.9999999403953552,0.13703067339030647,-45.16326904296875,0.012280349619686604,0.0,1.0,-45.156394958496094,0.016238808631896973,0.0,1.0,-41.48052978515625,0.011455533094704151,0.969870924949646,1247.9320388349515,515.0,-553.2896118164062,-627.0293579101562,1568.7114646434784,515.0,322,644000,410.5280126491344,44.99934387207031,1.6049467325210571,0.09918150305747986
0.0,0.9999999403953552,0.14838458355742468,-45.08976745605469,0.03326806053519249,0.0,1.0,-45.086151123046875,0.032850466668605804,0.0,1.0,-41.491233825683594,0.01142006367444992,0.9699658155441284,1244.015444015444,518.0,-551.3984985351562,-627.6648559570312,1574.1858341693878,518.0,323,646000,410.37086345073044,44.96554183959961,1.9625113010406494,0.29995569586753845
